,movie_name,movie_rating,movie_director,user_comment
3278,Batman & Robin (1997),3.8,Joel Schumacher,"OK, look, I realize that it was corny, and was most likely unnecessary to include in the series, but you know what? Enough with this the load of bull that you're feeding Joel Schumacher about this movie, I liked it. It was the best Batman in terms of lines and characters, and it was funny!!! In my mind, this is a somewhat comical film. My personal favorite was Chris O'Donnell with ""NOW WHAT, CALL A TAXI?"" I was actually making a list of what I thought were the 100 funniest films ever, and I considered putting Batman & Robin at around 90. And let Freeze kick some ice while he can. I don't think anyone will ever agree what with I'm about to say, but I really believe this was a step from Val Kilmer's Batman Forever. Enough with bashing this movie, it was very good. ""What killed the dinosaurs? THE ICE AGE!""- Victor Fries. 8/"
3279,Batman & Robin (1997),3.8,Joel Schumacher,Warning: Spoi
3280,Batman & Robin (1997),3.8,Joel Schumacher,"Great, light entertainment. A fun film recommended to all. Batman and Robin is no better nor no worse than I would expect from this kind of film. The plot acts as a thin web to hold together all the special effects and action scenes. If you want a deep meaningful movie, this isn't in the same league as the original Batman movie, however if you want pure and simple entertainment, then this film is for you. Each of the over-costumed main characters is trying to out-star all of the others, and that is fun in itself. Ignore the critics of this film and watch it with an open mind; do so and you'll have a fun tim"
3281,Batman & Robin (1997),3.8,Joel Schumacher,"Don't get me wrong, this movie was far from good. But I don't really understand why it's on the bottom 100 (at least at this point in time), because I can think of a LOT of movies that were much worse. In any case, I don't think any of the Batman movies have been good, though I didn't see #2 because I HATED Michael Keaton in the first one. I liked Val, and George was all right. My biggest problem with this movie, aside from the usual gooey cheese, was how whiny Chris O'Donnell was. I mean, I just wanted to smack him with his ""You're just jealous because she wants me"" crap that Robin said over and over and over, until I wished Poison Ivy would just kiss him and poison him. His cuteness could not compensate for his obnoxiousness. Hopefully, if they make another one of these movies, which I'm sure they will, they'll make him less of a bra"
3282,Batman & Robin (1997),3.8,Joel Schumacher,It's bad but a 3.7 I've seen worse I can't excuse it at all period though Arnold Schwarzenegger's ice lines are awful. George Clooney just being himself in a batman suit and poison Ivy was not a good villain with her seduction scenes it's not even close to the Tim Burton batman films especially batman returns the Tim Burton batman films have certain things about them that made them great forever is watchable this though is not good I don't pull it off of my movie shelf often I go for batman returns way m
3283,Batman & Robin (1997),3.8,Joel Schumacher,"I remember seeing this at the cinemas, I was 20. I wasn't expecting much as I didn't like Batman Forever. Loved the first 2 Burton films though.

But.... my kids love this movie and Batman Forever. I get it. It works for them. They are 7 and 11. And my eldest one of 15 loved this when he saw it as a 9 YO.

They want to see Batman that isn't a cartoon and seems real to them. These 2 Schumacher movies Work perfect for that.

As a Batman fan I give it a 4 out of 10. But for my kids I give it an 8. So we will meet that in the middle with a 6/10. It's a family superhero mo"
3284,Batman & Robin (1997),3.8,Joel Schumacher,"After watching this movie, I was surprised to see how low its overall IMDb rating is. Despite its cheesiness, I enjoyed watching it while I was working on a monotonous task. That said, I certainly won't be watching it a second time and I wouldn't recommend buying it unless you're a huge Batman "
3285,Batman & Robin (1997),3.8,Joel Schumacher,Warning: Spoi
3286,Batman & Robin (1997),3.8,Joel Schumacher,Warning: Spoi
3287,Batman & Robin (1997),3.8,Joel Schumacher,"After reading nothing but negative reviews about this movie, I can honestly say that I really did enjoy watching Batman and Robin. Made in the same vein as the classic 60's TV series, this is an enjoyable romp which doesn't take itself too seriously. You can tell the cast had a blast making this movie.

Pay no attention to the naysayers - this movie is a lot of fun. George Clooney makes a terrific Batman, Uma Thurman is to die for and Governor Arnie hams it up as Mr Freeze. All 3 were very well chosen.

There were of course downsides. Alicia Silverstone. Need I say more? The poor girl should've stuck to Aerosmith videos where she just had to look pretty and not say anything.

I want to thank the cast and crew members for making Batman and Robin so much fun - it is assured cult status. Lovin' it!"
3288,Batman & Robin (1997),3.8,Joel Schumacher,"It's really too bad that so many nerds have taken ahold of the notion that Batman is a grim, psychologically-challenged character. While somewhat flawed, this take on Batman is more in line with the character than Tim Burton's versions. The villains are colorful, the heroes are courageous, and a lot of the dislike for this film is nonsense!!!!!!!! Joel Schumacher's take is a blend of the 1940s and 1970s Batman adventures. As far as Batgirl is concerned, he did the best he could. It is not his fault that Barbara Gordon is in a wheel chair in the comic books. Despite all that is said about the movie, I am glad it made a profit for the studio. If you want to see a good, over-the-top action pic, this is i"
3289,Batman & Robin (1997),3.8,Joel Schumacher,"I thought the ""Batman and Robin"" was great! I think George

Clooney was great as the new Batman. He naturally played the

part. Chris O'Donnel was also great as his partner. There were

great performances throughout the whole cast. This movie also

had more action than the last 3 movies too. I remember a lot of

fight scenes that take place. My only problem was that the

Batman story was changed. But that didn't get to me. I had a lot

of fun watching this. I thought this movie was great, and I

don't care what anyone else thinks."
3290,Batman & Robin (1997),3.8,Joel Schumacher,"This movie has been totally trashed by a lot of people. Granted, the acting sucks, but did we really go to the theaters to see this become an oscar winner? Mr. Freeze is played wonderfully by Arnold Schwarzanager (who knows how to spell the last mane). Freeze's one liners are great. Poison Ivy, played by Uma Thurman, is a good villian. George Clooney is a better Batman than Val Kilmer, but Chris'O'Donnell stunk in this as Robin. As far as Alicia Silverstone is concerned, she can't act in the first plac"
3291,Batman & Robin (1997),3.8,Joel Schumacher,"I enjoyed all four of the earlier Batman movies, even with the Musical Batmans of the last two, First Val Kilmer then George Clooney. But what I liked about this one - In THIS rendition, they returned to Bob Kane's original imagery for Gotham City. I understand this is probably the least popular of the four original films, but I still like it, much more than I ever expected to like it.

And of course, this film of all four is most like the original Batman TV show from the 60's which I loved - Mr Freeze, Poison Ivy, Bane, all LOOK like they looked in the comics. They talked like the comics, they acted like comic book characters, because that's what they are.

I would have cast Arnold Schwarzenegger as Bane and not Mr Freeze, but then again, Bane had no lines, only grunts and occasional parroting of other lines.

The Cityscape of Gotham City is Teutonic and Outrageous, you have to love it. Can you imagine a City that has Monolithic Statues with transit expressways running through them? Can you imagine an Observatory built on the outstretched hands of a huge statue? And Arkham Asylum as well. This is a Gotham City that matches in a lot of ways some of the Detective Comics of the 40's in imagery and spirit.

Of course this is a silly movie - But I loved Arnold's Mr Freeze, Uma's Poison Ivy- There were even cameos by Ralf Moeller and Jesse Ventura. There is even a small part by Doug Hutchison aka ""Tooms"". the Contorting, liver-eating guy from The X Files.

If you want Two Hours and Five Minutes of nothing but pure Detective Comics, then this has it. It's best to just sit back and let this film be what it was intended to be, I've seen it a few times as well as just now and I have always enjoyed it. This is less like Frank Miller's Dark Night graphical novel and more like the comics from the 60's which is when I first picked up a Batman comic. And this is not at all like the first Tim Burton version, which had Batman using Machine Guns - The main aspect of Batman from the Comics, is that he never uses guns and he never kills anyone.

Chris Nolan's Trilogy was based more on Frank Miller's vision of The Dark Night, and even that version would not have Batman ever killing a man - But he would ""Not have to save him"" as he does to ""Ras Al Ghul"".

So I highly enjoyed this, even as much as the first two and as much as Nolan's trilogy. It's worth it just to see Uma prance around in Green Leotard."
3292,Batman & Robin (1997),3.8,Joel Schumacher,Warning: Spoile
3293,Batman & Robin (1997),3.8,Joel Schumacher,"I don't seem to understand why everybody hates this Batman movie. Is it Arnold as Mr. Fries? Alicia as Batgirl?? What???? First off, I happen to like Batman and Robin. Secondly if I put the four movies in order to my liking, Batman Forever comes right after the first one with Keaton and Nickolson. Why am I telling you this?? Because that is the point in time everybody said the 90s franchise went sour. Next time you watch this movie listen to the dialog that Jim Carrey shares with Tommy Lee. It's actually funny and witty at the same time. The idea of Jim being in tights just adds to the effect of how crazy the Riddler is. To me he's just the opposite of the character of the Joker. Different kind of humor and everything. Out of the four films, this one has some of the best lines that I like to quote.

Batman and Robin on the other hand to me only has one draw back - Cloony. Can these actors act together and pull it off?? Yes! I think the reason for the stupidity of the movie is Poision Ivy. The actress has to be sadistic, beautiful, cunning and crude.

So, why the big deal????"
3294,Batman & Robin (1997),3.8,Joel Schumacher,"While it's far from the greatest film of all time, Batman & Robin isn't nearly as bad as some people have made it out to be.

Batman, Batman Returns, and Batman Forever were dark and gothic which is the dominant ""mood"" for the world of Batman, but Batman & Robin was campy because it was more or less a big screen adaptation of the 1960's Batman TV series.

IMO, I believe bad word of mouth is what made this film less of a blockbuster than it's monstrously successful predecessors. People were expecting a dark and gothic film with Batman & Robin but when word got out that it was lighter and more easy going than the other films, people who hadn't seen it thought ""Oh, well if it isn't dark like the other movies, it isn't worth seeing."" and that's why it wasn't a big time blockbuster. It still made ALOT of money though.

As a long time Batman fan(I've been a fan of the Dark Knight since I was a kid), I realize that Batman evolves from time to time so that he can sustain interest from fans and the general public as well. For many years he can be dark and gothic, as Bob Kane intended him to be, or he can be light and fun. Either way Batman has always been a badass and in Batman & Robin, Joel Schumacher chose to show us the lighter side of the Batman mythos while still staying moderately true to the comics.

The film parallels Batman Forever in many ways. For instance in the beginning, we see the heroes suiting up to confront the latest threat to Gotham City. A big action sequence ensues and then things quiet down and from there on, it's a roller coaster ride of a movie. It follows the same formula as Batman Forever in terms of action and character development.

I saw Batman & Robin on it's opening night during summer 1997 and I loved every minute of it. From the action and adventure to the heartwarming scenes between Alfred and Bruce to the scheming villians it was a great thrill ride. A great film? Well depends. It certainly isn't The Godfather, Star Wars, Citizen Kane, or any other monumental film but it was great in terms of entertainment value.

Anyway, really great comic book film. If people had realized early on before the film's release that it was going to be more of a update of the 60's Batman TV show then I believe it would have been even more of a success than it already was.

Not the best Batman movie but again, not nearly as bad as some people make it out to be."
3295,Batman & Robin (1997),3.8,Joel Schumacher,"Every year I make it a goal to rewatch all Batman movies, this one is by far one of the most enjoyable. The scenes were beautifully constructed and I loved Arnolds over the top acting, he did the classic Batman villain role justice and I never thought he could really pull off such a comical character. Most reviews here are off and noone really gives a real reason why they thought this movie was bad. I loved "
3296,Batman & Robin (1997),3.8,Joel Schumacher,"I used to love this movie, and I were 9 years old then. In my opinion this a family movie, movie for children and actually that is what Batman is supposed to be like. There is no such thing as real Batman, and serious Batman story with some deeper meaning, that should require. BATMAN IS A KIDS FICTIONAL MOV"
3297,Batman & Robin (1997),3.8,Joel Schumacher,"I actually really liked Batman and Robin. I think it was mindless fun. I can understand why so many hardcore Batman fans didn't like it, because of the new direction this was heading, but I also think that many just bash it because of the overall bad reviews. I understand that Batman and Robin is not as good as the first two movies, but a lot better than the dreadful Batman Forever. What I liked about it? Well, first and foremost I think George Clooney was a good choice. He really did a great job (Keaton is still the best). He was way better than Val Kilmer (which I love in so many other roles). I also liked Chris O'Donnell as Robin. I think they had great chemistry as the evil fighting duo. Way better than in Batman Forever anyways. The only problem was that they made him so wimpy. It was annoying sometimes. The best thing about Batman and Robin are the villains. Poison Ivy, perfect! Uma Thurman was exquisite as the femme fatal. She didn't overact IMO. She always seemed to know how far she could go with her character. I feared we might would have another Jim Carrey debacle on our hands, but she really knew how to pull it off and had some pretty cool lines. Arnold Schwarzenegger was hilarious. I am from Austria so of course I am a little biased. The only thing that bothered me where the many one-liners. It was a little over the top. Bane, well I agree that he is not the Bane from the comics, but this is not Schumachers fault. Wanner Brothers forced him to use a popular and well-known villain as Poison Ivy's sidekick. This way they could sell more toys. To bring in Batgirl wasn't the smartest move, since everyone had to get used to the Batman and Robin team first. It felt like all those different characters were stuffed down our throat. This again, was not Schumachers fault. Warner Brothers forced him to use Batgirl, since they wanted to sell as many action figures as possible. Alicia Silverstone is a very good actress, but in Batman and Robin she seemed to be on heavy medication. It really was an overall bad performance. I could picture her as Batgirl but she seemed somehow distracted. I once read somewhere that Alicia didn't even have to audition. She got the role because of her contract with Paramount (?). Many people didn't like that Batgirl was suddenly the niece of Alfred. Since being forced by Warner Brothers to use her in the first place, this was the only way Schumacher could have done it. There where already too many characters and if he would have went by the comic there would have been a lot more explanation necessary. This way also Alfred got a larger role, so znder the given circumstances I think this problem was solved in a very uncomplicated way. What bothered a lot ofpeople were all the shots of the gadgets and the costumes. Again,Warner Brothers wanted to use this as a commercial for selling all this as toys. Some shots really felt like a commercial, but Joel Schumacher didn't decide to do it this way. Warner Brothers wanted to make this more children friendly to appeal to a larger audience. All the toys were already made before the movie was even halfway finished. Schumacher had to stick to everything studio bosses decided. He just tried to make the best of it and I think he did.

All in all, yes it looks like a cartoon, bright colors and the settings are over the top and the movie has a campy look, but with all the pressure from studio bosses, who where only trying to exploit the movie as much as possible, I think Joel Schumacher did a good job. People should just watch it for what it tried to be. Mindless action and fun. BTW, the special effects still look great nowadays.

I know a many think Batman and Robin was a flop, but they are mistaken. It almost doubled its production cost. I know that a movie is only considered ''a hit'' if it doubles its budget, but there IS something in the middle. Nowadays it seems every movie has to be a major hit otherwise it is immediately a failure. Batman and Robin WAS a successful movie. Nothing more and nothing less.

And to the Razzie Awards: It was ridiculous to nominate Uma Thurman, Clooney and O'Donnell. There were FAR worse performances that year. But the Razzies always go with the hype anyways."
3298,Batman & Robin (1997),3.8,Joel Schumacher,I think that this is one of the best films out of the Batman Movies. OK so George Clooney wasn't the best Batman (Micheal Keaton was) but the other villains in Batman Returns - Penguin and Catwoman were just pointless. Poison Ivy has got to be the 3rd best villain behind Joker and Riddler. Anyone who says that Joel Schumacer butchered it needs to watch it again. Mr Freeze could have been made better but I don't think it was that bad. Arnie Swartzenneger played him well. And Chris o Donnell and Alicia Silverstone were good sidekicks although she could have had a better name than BATGIRL. That was pretty lame. So the Best Batman was the original but this one is no where near as bad as everyone makes o
3299,Batman & Robin (1997),3.8,Joel Schumacher,"Hi - I'm surprised that everyone is jumping on the ""I hate this movie"" bandwagon. True, it was campy. True, parts of it were ridiculous. But look at the other 3 Batman movies - they weren't all that hot either - the things I liked about this - the relationship between Alfred and Bruce was good (this was the first time I could stomach the Alfred character), Arnold was 2-dimensional at times, but funny as hell, they stuck Jason Woodrue in as a character, and Clooney did good as both Bruce and Batman - Val was a great Bruce and an ok Bat - Keaton was the best Batman and a horrible Bruce. In any case, it really isn't a bad flick - I have about 3000 Batman comics, read 'em all, they haven't made A ""true"" Batman movie, but for the four that they have made - I'd rank this as #2 of the 4 - first being Batman (an 8 of 10), this one I rank a ""7"" and the two others ""7's"" as well. Don't listen to the ""HATE BANDWAGON,"" give it a shot, if you're a Batman fan, you'll find a lot to like.

-Kris"
3300,Batman & Robin (1997),3.8,Joel Schumacher,"The much-maligned Batman and Robin, while doubtlessly the worst of Batman movies, does not deserve its abysmal reputation. It does feature some incredibly cheesy lines, stupid jokes (esp. the one about the Poison Ivy action figure), and a plot that's somewhat improbable even for a children-aimed comic book. While I prefer the ""brooding Batman"" side of the Caped Crusader, I have no compunctions against the light-hearted approach, and Batman and Robin is over-the-top enough to be funny. The film's got some nice displays of acting from Michael Gough and Arnold Schwarzenegger - his talents as an actor are vastly underrated, and, while too clownish as Mr. Freeze, Schwarz puts on a convincing and compassionate display of Dr. Fries' affection for his wife. The rest of the cast are somewhat wooden (Clooney, Silverstone) or irritating (O'Donnel, Thurman - she can really do better than play a sexually frustrated plant-woman), but their flaws don't warrant mud-slinging. The effects are astounding if repetitive and ostentatious, and don't fail to impress even by today's standards. In a nutshell, this movie could have been so much better, but still can be taken at face value. In no way a masterpiece like Batman Begins or Batman Returns, Batman and Robin is a decent superhero flick down on its luck."
3301,Batman & Robin (1997),3.8,Joel Schumacher,"I'm not a big Batman or Robin fan but I have seen all Batman movies since 1980s and I find this movie OK.

I normally agree with most comments posted for movies on IMDBase - example those movies that many think are OK - I find OK too. Same thing for good or bad movies.

Even George Clooney said he regretted playing Batman. But I think the movie, overall was OK - at least I sat through the entire screening, did not fall asleep and did not regret spending money on the ticket.

I've seen some movies that I utterly dislike. Example - DreamCatch"
3302,Batman & Robin (1997),3.8,Joel Schumacher,"Batman and Robin is one of my favorite films. The effects are just great. The plot is not dark and scary. As a kid I did not notice the puns through the film.

The public and media just love to jump on the ""Bandwagon"" - they can go suck it for all I care.

I also cannot understand why many of the cast actors regret it, and how many use this as an excuse to pore hate on Chris O'Donnell - a down-to-earth family person, something which not everyone gets to earn.

If I ever meet Joel Schumacher and Chris O'Donnell in my lifetime, I would shake their hands very hard and tell them: ""WELL DONE!""

22 years after, I feel very sad that the second film originally planned was cancelled, and that history never made its path through there."
3303,Batman & Robin (1997),3.8,Joel Schumacher,"An absolute class act, from start to finish a brilliant film! Never ceases to enterta"
3304,Batman & Robin (1997),3.8,Joel Schumacher,"The film does have nice costumes, and nice sets. Unfortunately that is about it. One major problem is some of the choices of actors.They were all wasted. George Clooney is quite a charming actor, but he is not my idea of Batman. Batman I don't think is supposed to be charming, he's supposed to be dark and brooding, and Clooney lacked that. What would Michael Keaten and Val Kilmer and even Christian Bale say when they see that Batman has turned charming? Chris O' Donnell looked uncomfortable, and in almost every movie where he is a hero, this includes the 1993 version of the Three Musketeers, he is rather lifeless. Uma Thurman does her best, but what they gave her to work with was ridiculous, and she just failed to deliver, while Alicia Silverstone was extremely annoying. The worst case was poor Arnold Schwarznegger. He was completely miscast as Mr Freeze, completely lacking the coldness and evilness that makes the character so memorable. Schwarznegger is a talented actor, but his skills are hidden beyond recognition in this movie, he just looked so uncomfortable and totally out of character. The direction from Joel Schummacher was disappointing as well, it lacked the artistic flair and the temperament that is needed to make a great film. This is further disadvantaged by a truly pathetic script that nobody in the cast could do anything with.(these actors deserved so much better)The special effects were okay, but very confused in terms of execution. In conclusion, not the worst movie, I have ever seen, but it is one of those films, where everything needed to make it memorable falls flat. 3/10 for effort. Bethany Cox"
3305,Batman & Robin (1997),3.8,Joel Schumacher,"Batman & Robin tried a little too hard to capture the campy energy of the 60s Batman TV-show while trying to maintain the seriousness and epic scale of the 90s Batman movies. The mix undoubtedly did not work, but for someone who liked the TV-show, like me, watching this film is a real blast, with its ridiculously over-the-top lines and camp-energy.

Though the film added little credibility to the Batman franchise I still have to admit that I simply loved George Clooney's and Arnold Scwartzenegger's character-portrayals.

In spite of this, I can not forgive shoddy film-making and obviously cheap scenes involving green goo, re-used footage, ridiculously big car-chases, bouncing ice-sickles and reversed film.

As a film, Batman & Robin is quite the mess, if a funny one."
3306,Batman & Robin (1997),3.8,Joel Schumacher,Warning: Spoil
3307,Batman & Robin (1997),3.8,Joel Schumacher,"There is perhaps no film more misunderstood than Joel Schumacher's 1997 masterpiece `Batman and Robin.' But I am confident that over time, people will come to realize the epic grandeur of this fine piece of cinema.

Schumacher only hinted at his level of greatness in the previous `Batman Forever.' This time around, his direction and plotting are top-notch, and he draws unbeatable performances from the entire ensemble cast. George Clooney is easily the best actor to step into the Bat Suit yet - his Batman is deeper and more multi-dimensional than one can even imagine. Arnold Schwarzenegger gives a chilling face to evil as Mr. Freeze, and Uma Thurman is positively spellbinding as Poison Ivy. Even the smaller roles are unforgettable - Chris O'Donnell once again proves he's the best young Hollywood has to offer, and model Elle MacPherson steals every scene she's in.

And might I mention, Alicia Silverstone was coldly snubbed by the Academy for her heartfelt performance as Bat Girl. Who won that year? Probably some over-praised, overrated British actress. Why was Alicia's performance so shamefully overlooked? No other performance that year took a more profound and meaningful look at the beauty and fragility of the human condition.

Don't listen to the countless naysayers who fail to grasp the greatness of this fine work. It is surely a treat for viewers young and old. A+"
3308,Batman & Robin (1997),3.8,Joel Schumacher,"Okay, okay, it doesn't take a rocket scientist to figure out that this film isn't the most compelling piece of Art in the film industry, but I actually really enjoyed it! Not as good as Batman Returns (my fave of the Bat series), but my 2nd favorite.

However, Joel Schumacher should stay away from the Batman films, and let original director Tim Burton take over. Burton's films were more dark, eerie and haunting, which is what the original 1939 comic was about.

ER's George Clooney is okay (and that's all he is) as the Caped Crusader, but is nowhere near as good as Michael Keaton (or Val Kilmer, for that matter!). Chris reprises his role as Dick Grayson/Robin, which is fine, but could do better; Mr. Freeze is played by Arnold Schwarzenegger - the bigger villain out to 'blanket Gotham City an endless winter'. Yet despite what Arnie said (that he assumes all his characters are the most memorable), I think Uma Thurman as Pamela/Poison Ivy steals the show as the vampy ultra-vixen out for revenge.

Alicia Silverstone is cast here as Batgirl, and while her scenes are pretty cool (especially when she first arrives to kick Ivy's butt), her character, probably should've just been a normal girl, until maybe the 5th movie - they're are too many villains and heroes in this, that it gets a bit confusing. Michael Gough (the only person to survive the 4 Batman films) as now-dying Alfred returns, and it's his neice that turns out to be Batgirl.

However, moans aside, I thought this movie was pretty cool, I've seen it many times, and still agree that as an action movie, as a Batman movie, this wickedly-cool. 6.8/10"
3309,Batman & Robin (1997),3.8,Joel Schumacher,"This film has but one saving grace - that it was so bad it brought about a rethink toward the franchise and led to the subsequent filming of Batman Begins. George Clooney is by no means capable of taking on the complex character that is Bruce Wayne and is far more suited to gracing the pages of celebrity magazines, the costume and set design were atrocious and a gross departure from the comics and original vision of Batman. And look for the scene where Chris O'Donnell appears from the water and the footage is actually reversed to make him seem to submerge - editing at its worst! Please, I implore you, the audience - steer well clear of this tras"
3310,Batman & Robin (1997),3.8,Joel Schumacher,"There are some things that you should NEVER do in ANY MOVIE that isn't made by someone with nothing to lose. BATMAN & ROBIN does more that a few of these things, and I really can't believe that this film (using it loosely) was even released.

One of the GOLDEN RULES of cinema is NEVER alienate your fanbase. I don't consider myself to be a die-hard Batman fan, but like millions of other people around the world I have some general knowledge of the character and an interest in the comics that spawned him. BATMAN & ROBIN absolutely BUTCHERS everything that Batman was before, and leaves virtually nothing to take its place. I mean if the horrible acting, dialogue, and absolutely no plot weren't bad enough, they go and throw in BANE who is from a completely different era of comics, and change his character from a fearsome and powerful ex-con (who cripples Batman in the comics) into the missing stooge, or maybe the bizarro world version of arnold? (just a guess). And they put NIPPLES on the Batsuit, make a reference to the 60's series (which was campy as hell but still way better than this mess), and give Mr. Freeze great one-liners like, ""everybody chill!"". A developmentally challenged chimp could have written and directed a better film."
3311,Batman & Robin (1997),3.8,Joel Schumacher,"This movie is so bad it's good. Absolutely iconic. I never want it to end. Im sure I could quote every line, all the actors are some of my favorites from the era. Gosh what a time to have been alive I was definitely born a decade too la"
3312,Batman & Robin (1997),3.8,Joel Schumacher,"Many people would beat down those who would give Batman and Robin a 7 out of 10 stars. However, the latter proves to be worthy of an average score in this viewer's opinion. In this day and age, it is difficult to find critics who have room in their hearts for goofy movie fun, that is if the film has some form of redeeming factor.

There is no denying that Batman and Robin is technically one of the worst movies ever made. From it's ice/plant puns, innuendos, bat suit nipples and buttocks, constant grappling hook saves and George Clooney playing George Clooney dressed as Batman, it is something that feels like an attempted advertisement to sell action figures. The bright and colorful aspect of the film gives it that appearance. Though if people look at it through a more positive perspective, they'll find the film accomplished setting out what it wanted to be from the start. Now that is not to be confused as giving Joel Schumacher credit for putting together this film, turning it from Batman to Power Rangers.

The cast really can't be blamed entirely for the film's failing results. They were directed to acting the way they did after all and some of the performances were acceptable while others, one cannot say the same thing. Michael Keaton played the character of Bruce Wayne/Batman for the original 1989 film and Batman Returns decently until he was replaced by Val Kilmer for 1995's Batman Forever. Kilmer wasn't the most amazing Batman by any means, but he made an effort to as best he could since that film was about as campy as this one. As already mentioned, George Clooney was playing George Clooney through the whole film. Never once could an audience viewer who is a Batman fan could look at him and say ""This is the Batman of my imagination!"" Clooney goes around without showing even the slightest bit of emotion, the kind that the character of Bruce Wayne is supposed to be feeling constantly, especially when he is Batman. He spends most of the time looking after Robin making sure he doesn't get into trouble and while that's good, even then he does not demonstrate fear for his friend/brother.

To add on to that, Arnold Schwarzenegger as Mr. Freeze is the king of camp and ice jokes in the film. Mr. Freeze was never the Joker. He's not very complicated as a character to figure out. He was always a dark, vengeful and hateful man who wants nothing more than to revive his wife from her terminal disease at any cost. Not only does Arnold succeed at being himself as usual, but it's as if he intended to play a Joker/Two-Face knock off of Jack Nicholson and Tommy Lee Jones' performances. Additionally, Batgirl's presence in the film wasn't great either. Her character felt out of place from the start being introduced as the niece of Alfred, Wayne's butler. Her transformation into Batgilrl didn't feel legitimate as it did random and unconvincing.

On the other hand, Chris O'Donnell's performance was possibly the only performance in the film that felt legit. All throughout, Robin's motivations for doing the things that he does rebelling against Batman are believable. He clearly outshines Clooney's Batman whenever the duo are on screen together. In addition to Chris O'Donnell, Uma Thurman, as campy as she was, did surprisingly well with her role. She was a perfect choice to portray the villain Poison Ivy in this viewer's opinion, even looking great for the part. It is unfortunate that her performance was hindered as a result of being casted for the wrong film. Had she starred in a Batman film directed by Christopher Nolan, she could have excelled. The actor who played Alfred (may he rest in peace) provided the film some heart to heart moments with George Clooney's Bruce Wayne, which were some of the film's best.

In conclusion, that is the cast. If we all can just take the film for what it is, as basically a cartoon in live-action, we can find it isn't as bad as the critics say it is. Check out the following youtube address for more insight on what makes the film great https://www.youtube.com/watch?v=lXHskZCqhiI.

It is clear that the film was not meant to be Christopher Nolan's the Dark Knight trilogy. Had Tim Burton, who directed the first two Batman films with Michael Keaton, directed this film, it may have turned out differently. For what it is, it is entertaining. It's one of those cases where it is so bad it's good or so good it's bad. The point being that the film doesn't fail at being the action comedy it is. While it may be a matter of persona opinion, the film contains great humor. Mr. Freeze provides humor related to ice. The character of Bane, while butchered as a villain character, gives a few laughs as Poison Ivy's oafish muscle incapable of speech. The action in the film serves as continuation for the film's camp factor, at the same time quite well done. Beneath the film's campiness is a good message about family and trusting one another, something not many would appreciate but deserves to be recognized.

Finally, just because the critics say it's atrocious doesn't make it true. For Batman and Robin, this viewer does not agree that it is the worst thing to ever happen in film. Maybe for Batman but people tend to take movies way out of hand forgetting it's all fiction and not reality. Batman Forever felt like more of a fail than this film for the way it handled it's two villains who turned out obnoxious. The villains felt amusing for this film but people can always agree to disagree on anything. Credit where credit's due for the film creating inspiration to take the superhero movie genre to a whole better level that has continued to progress today."
3313,Batman & Robin (1997),3.8,Joel Schumacher,"Everyone is being rather harsh on this movie, so let us break it down and have a look into why it isn't actually that bad. Firstly you have to look at the fact that this is a kids movie, it is not a movie for adults. A lot of fans are looking at this movie with the idea that the main character should be a certain way. Personally I find that quite pathetic. The intended audience is very clearly children, so why would the film contain strong adult themes like Batman normally does. When I was a kid I remember absolutely loving this movie because it was less serious. Don't get me wrong the darker versions are far more entertaining, however that's only because I'm grown up now, therefore I have no interest in the sillier side of superheros any more. my point is that we shouldn't say it's a bad movie simply because it isn't aimed at our demographic. jk it's "
